parent_id,id,comment,user_id,written_at,updated_at,depth,ranks_up,ranks_down,best_score,user_reputation,replies_count
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tk6MnqEFyFIPU2sXgXZ0jLLBeq,"Do what they like to do.  Find out who they are, release their names and addresses and show up with bullhorns late in the evening and let them know American Patriots are in the area.",u_xOVtRnFIWLnj,2025-03-01 20:47:59,2025-03-01 20:51:20,0,0,0,394,226960,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjnyhva3nFBWE9fckuio2uyQoX,"These ""volunteers"" are aiding and abetting criminals! That is against the law!",u_CYHjmMqvEMdg,2025-03-01 18:16:47,2025-03-01 18:18:55,0,1,0,393,132040,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjnyhva3nFBWE9fckuio2uyQoX,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjnyhva3nFBWE9fckuio2uyQoX_r_2tjoFV8AtnX7YnWukVSizBBHsv4,And Trump is not a felon?,u_ZrHLQO4edRbb,2025-03-01 18:19:00,2025-03-01 18:20:50,1,0,0,289,588100,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjnyhva3nFBWE9fckuio2uyQoX_r_2tjoFV8AtnX7YnWukVSizBBHsv4,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjnyhva3nFBWE9fckuio2uyQoX_r_2tjokRndWksQFgviuVzvPDXDanF,Have you heard of lawfare?,u_SzHPekeeYhKW,2025-03-01 18:23:07,2025-03-01 18:24:57,2,0,0,330,1410,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjnyhva3nFBWE9fckuio2uyQoX_r_2tjoFV8AtnX7YnWukVSizBBHsv4,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjnyhva3nFBWE9fckuio2uyQoX_r_2tjto2O9ktQ4O3oOmirTfudng7Z,Remove that big D and come up for air buddy.  The brain needs O2.,u_kr78KoXN7sJT,2025-03-01 19:04:42,2025-03-01 19:08:33,2,0,0,289,127960,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tguvf5rPOcPTTqACrTWGeKXNcx,"Sure, they're warned, then they'd run and hide. How long can they do this? Why stop at using bullhorns and other warning systems? Feed them yourselves and see who finally gives up, gives out. Like fish, after three days ...",u_ZlO58bolw0nA,2025-02-28 17:44:30,2025-02-28 17:45:20,0,0,0,393,113500,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgCPPETSHbiODqdlUvBb2s0nsw,Deport them with the rest!,u_m2v4d7pQfaCE,2025-02-28 11:38:25,2025-02-28 14:13:33,0,2,0,392,137630,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tkBdNIEUSiV1HFIYatRYzTKjvR,This what’s going happen. There will be no warning and ICE will come in and pick up anyone who is illegally here. Either way I don’t see it going the way activists think. The worse nightmare will happen to many illegals thanks to these activists.,u_gJ4kiN1Wgzok,2025-03-01 21:31:18,2025-03-02 01:33:39,0,0,1,392,32420,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tkW4gbs7qZxHaZ9MNTlRjdeYBy,It can only be the dems. They hate the rule of law. ,u_2AERvrpZInwM,2025-03-02 00:19:22,2025-03-02 04:52:25,0,2,1,392,20,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tijcYDAhxj8MFlTExhxKyv0c1Y,"Arrest these people Strip them of their citizenship if they are legal, and deport them with the illegals that are caught. Zero tolerance. This is criminal activity",u_XLo2dfKNNHlN,2025-03-01 09:11:08,2025-03-01 15:10:27,0,2,4,391,175680,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjahxDSWBFZ1Et9lBCCdACWooJ,"Traitors, and I bet every one of them votes for Democrats. I don't know how the laws might apply here, but there are laws against protecting or harboring illegal aliens. ",u_BAPNhwVgz4kf,2025-03-01 16:27:40,2025-03-01 17:53:53,0,1,0,390,143240,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjIYfCOkLyZ7yN2KILhiRHL1QF,"They do not want lawbreakers inconvenienced, huh?  That is big of them.",u_ztE4xIta4yVX,2025-03-01 13:58:25,2025-03-01 15:05:11,0,1,1,390,142040,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tkBCQrPUkkpMeJ80UW6K612tLm,"I could see a case being made to arrest every one of these guys under California Penal Code sections relating to obstruction of justice. They are preventing an arrest, intimidating witnesses, delaying and obstructing ICE officers, and potentially lying to the police.  The difficulty might be in getting the famously lefty DAs there to prosecute, but arresting the lot of them, morning after morning, might convince them to stick to their school teacher jobs. Or - here's a thought - schedule the raids during school hours! Section 148: Resisting, delaying, or obstructing a police officer or EMTSection 136.1: Intimidating a witness or victimSection 182: Conspiracy to obstruct justiceSection 114: False information in a police report",u_dRPfGRpoVst1,2025-03-01 21:27:43,2025-03-02 01:33:45,0,0,1,390,88570,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgyxUJNHXChKflMFlTjQNR5FQL,The police should just drive through The Barrios with sirens blaring.,u_vgdrlKAXJ3JC,2025-02-28 18:17:38,2025-02-28 20:55:30,0,2,1,390,308990,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thzlgpaYwZzV27Rhrpr7FG8Qv6,Enterferring in a police action.  To jail for them!,u_M8j5IKTNkxZL,2025-03-01 02:54:06,2025-03-01 15:14:25,0,3,4,389,54470,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjOTHBVXATT9lskFr8j7tr2zZI,"Charge them with obstruction of justice.  They should be held liable for all of the crimes committed by the criminal illegals that they try to protect.  People fleeing the cartels, who are honest, should be given permanent residence.  We should arm the Mexican population and hold the government of Mexico responsible for the Chinese supported cartels.",u_ACHbiViqEbqa,2025-03-01 14:47:02,2025-03-01 15:04:47,0,0,1,389,116560,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thLsSzwDDVwsEr79YRPDudkYH6,"Should be held for 60 days with no bail , then charged with obstruction",u_UsOaolnm3rb1,2025-02-28 21:26:05,2025-02-28 21:26:26,0,0,0,388,30740,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgynan36IeMuOPCqEm9G0ElouD,Just stop AP.No one reads your propaganda. ,u_QIraCYzQnc88,2025-02-28 18:16:19,2025-02-28 19:19:01,0,1,0,388,45310,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tio0grBr0wUuFJ004EXFREmaUL,"Omg....doing the jobs that no American citizen wants to do and yet, their stigmatized.....I can almost guarantee that the hotels you stay at, the restaurants you eat at, the hospitals you and your loved ones recuperate at, the offices you work at that needs cleaning AND the food you eat to stay alive, all have illegal immigrants working at them because the US takes way to long to vet them. Companies pay to have them come here. Been happening for many years",u_TDPcDp567iit,2025-03-01 09:47:14,2025-03-01 15:10:10,0,1,4,388,920,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tio0grBr0wUuFJ004EXFREmaUL,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tio0grBr0wUuFJ004EXFREmaUL_r_2tk8HXRiCqhJyV6jirX1XmbWX7w,They would be vetted properly if they came here LEGALLY,u_SzHPekeeYhKW,2025-03-01 21:03:44,2025-03-02 05:04:30,1,1,0,448,1420,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tio0grBr0wUuFJ004EXFREmaUL_r_2tk8HXRiCqhJyV6jirX1XmbWX7w,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tio0grBr0wUuFJ004EXFREmaUL_r_2tl5JLL9K78vndzE7rq5shEnVPt,"And if they came here, legally, to ""do our bidding"", so to speak, where shall they live, work, eat, sleep, while our famously slow government, vets them, which can take years, unless your one of the ""special"" people, who has pull and wants to work, cleaning a congressman house?? Please tell me, I'm very interested.....",u_TDPcDp567iit,2025-03-02 05:09:07,2025-03-02 05:11:47,2,0,0,401,1040,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfxtidTv2HHCeTCwMoyxnbC5ge,"Here’s a better more long term solution….  Hold employers accountable for who they hire.  
Change laws so that foreigners can’t own land in America.   Study what motivates Latino immigrants and then perhaps learn a lesson. (American mining, US war on drugs that created the cartels, etc/// greed) ",u_08P0I00qKuCS,2025-02-28 09:39:06,2025-02-28 09:39:47,0,0,0,387,50580,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg9ZGYmw82YoVEKHGQrPp38BSN,go Trump double down get them all,u_EpTyGpkrofEh,2025-02-28 11:15:03,2025-02-28 12:43:49,0,1,0,387,154290,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2ticH62NivStKiK2XXtBfNLgpBD,Ron Gochez is a history teacher. No wonder California is last in education.,u_fLMbGDIXgoVL,2025-03-01 08:10:44,2025-03-01 15:11:01,0,1,2,385,21900,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tikWVMBjgMjJLFLq4CrbQotXQo,Arrest them for interference in police duties .,u_cB9UVEOglhvL,2025-03-01 09:18:33,2025-03-01 15:10:23,0,2,3,385,54910,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgnppOHCiXI41MRHiTqIgsaHiu,"Gov smart they are tactics where the gov meet up in a spot, then inform them where they are actually going.Gives nobody time to leak the mission.",u_8RAknFKMxsSp,2025-02-28 16:46:10,2025-02-28 16:47:40,0,0,0,385,106210,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjo9QhTsEvQkTrkUhIrchMG0ya,Former President Biden left America in a big mess with all of these illegal immigrants--many of whom are criminals-- spread all around the country now! ,u_CYHjmMqvEMdg,2025-03-01 18:18:12,2025-03-01 18:18:16,0,1,0,385,132040,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfzAbOxJElIclBmytHK4ccUrU2,"ICE should give EVERY homeless person jackets and shirts that have ICE on them, and sell them in every store. This way these people will be yelling on their toys all the time they see these jackets and shirts!!!!",u_IiGfFFXCoGnW,2025-02-28 09:49:33,2025-02-28 09:54:54,0,0,0,384,21920,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgs18esIlL0BWic1Zqkp2HDlAA,Arrest and charge them as well!,u_9by8tzI6GCfT,2025-02-28 17:20:33,2025-02-28 17:40:39,0,1,0,383,40640,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgqxyUlsgB8EFwgU3C0ku8bDjq,you ever use the GPS on your phone and it says speed trap ahead no different,u_5KQo4rzMoND7,2025-02-28 17:11:55,2025-02-28 17:12:06,0,0,0,382,3010,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tghiw0gUJ8EOdziqnfchFyRs8S,"No mercy, arrest them and put them in jail.",u_b2moVx33BMZo,2025-02-28 15:55:55,2025-02-28 16:18:56,0,1,0,382,87870,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tiRa3Jwwy1dk2z7wCNvj0PcOMH,Where are our Proud Boys when we need them to take care of these activists?,u_7uRvuV9EaD6U,2025-03-01 06:42:48,2025-03-01 15:12:16,0,1,3,382,40630,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjSvshiYsZW5O6o4mtQWXZQQuO,Lock them up.  Interfering with a police function.  Maybe acting as an agent of a foreign power.,u_sNTLqNNZfCNm,2025-03-01 15:23:43,2025-03-01 15:24:34,0,0,0,382,17810,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgAAK2sLwqnEQtYwexqjPCxfYL,The spirit of the '60s is coming back.,u_SUS71ahTJAxK,2025-02-28 11:19:58,2025-02-28 11:20:18,0,0,0,382,895660,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgAAK2sLwqnEQtYwexqjPCxfYL,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgAAK2sLwqnEQtYwexqjPCxfYL_r_2tgDkD3hJSmXeFwepTF6ZkZppVT,"According to your profile, you were born in 2003, so I guess your basing that nostalgia on movies? ",u_3FfooKTaS6uH,2025-02-28 11:49:24,2025-02-28 11:50:55,1,0,0,351,16000,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgAAK2sLwqnEQtYwexqjPCxfYL_r_2tgDkD3hJSmXeFwepTF6ZkZppVT,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgAAK2sLwqnEQtYwexqjPCxfYL_r_2tgGaRn7ld3fVKPQAfApVmhHjFX,"Nice try, but that's not the date on my profile.",u_SUS71ahTJAxK,2025-02-28 12:12:46,2025-02-28 12:13:06,2,0,0,382,895660,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgR1i4SqYrwaX6S4qo5ZE7C5RA,"Ron gochez?  I recognize that name, google him on his speech at UCLA where he reveals he is a revolutionary on mexican territory. He is pro- che Guevara, pro fidel castro, etc. But above all, at the time, he was a high school teacher teaching ethnic studies or, better yet, young revolutionaries that see the US as an enemy",u_mxcy3T5zHgh2,2025-02-28 13:38:37,2025-02-28 13:38:58,0,0,0,380,31360,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgBG3bEYCA8Ke4Q2QvEFqBCS4r,"Still no raids at the largest employer of illegals , Tyson chicken , Simmons , George’s , butterball , con Agra ozark mountain poultry etc . Why go to neighborhoods for a few when they could go to these processors and remove thousands every shift . Makes no sense other than protecting red states where these plants are prominent !",u_W2AS4up8Yjql,2025-02-28 11:28:57,2025-02-28 11:29:28,0,0,0,380,75420,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgBG3bEYCA8Ke4Q2QvEFqBCS4r,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgBG3bEYCA8Ke4Q2QvEFqBCS4r_r_2tgBfZBqcb3EsagP57oj1sFjADa,It's because the employees of those factories have H1B visas. ,u_3FfooKTaS6uH,2025-02-28 11:32:20,2025-02-28 11:32:41,1,0,0,392,16000,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgBG3bEYCA8Ke4Q2QvEFqBCS4r,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgBG3bEYCA8Ke4Q2QvEFqBCS4r_r_2tgBSNY6EsEBv1gmjSAYPD4Js2X,Oh so now you’d like ice to detain the illegals that haven’t committed more crimes in the U.S. ? That’s good of you ,u_mYQu03q9ChQv,2025-02-28 11:30:35,2025-02-28 11:31:28,1,0,0,327,62640,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgcFWQA4NVk2ytHTWIbJFtfUyk,Just go to the schools and lock the school(s) down. The parents can come to pick the kids up and then you can arrest illegals on the spot. ,u_0CTX43TkXZ43,2025-02-28 15:10:54,2025-02-28 15:22:28,0,1,0,380,485170,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg0rlJZw8Q8s2lZIgwpeh0sxtg,Sometimes trying to make a big show out of something to forefill your ego can have consequences. Perhaps they should have been incognito about it. They would have had better results. Nothing worse then telling your enemies here I come to get you,u_kbzo2ts0yEQg,2025-02-28 10:03:30,2025-02-28 10:04:31,0,0,0,380,301100,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tioxDw5BSYZTLRKCRCXPdFAVVn,And everyone of them should be charged with aiding and abetting.,u_kJdHFypagFA6,2025-03-01 09:54:59,2025-03-01 15:10:06,0,1,3,379,31040,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tkEGaaFxA3GnwN5gVkHVQbYmvc,... completely contrary to the majority of americans and what people voted for... get with the program...,u_nJ20elVE5HnY,2025-03-01 21:52:56,2025-03-01 21:54:16,0,0,0,379,1700,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgroLTJV7p1M0WLl1dK11bkcde,So is this how illegal people are going to live from now on? Always looking over their shoulder and wondering if someone is going to come knocking to take you away. Those that work never know if they will be arrested at work and will never see their family again. Best to just leave on your own and take your love ones with you. ,u_Bje6vwyyZSI1,2025-02-28 17:18:52,2025-02-28 17:18:52,0,0,0,379,51560,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgbGh3i1QC6bR6XOkpj0zNojqa,arrest the anti-American liberals.,u_WsvEgVAT1TQM,2025-02-28 15:02:50,2025-02-28 15:22:34,0,2,0,379,381020,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tky7G3Qf2uVDUOsa4WqMJ29Ci9,"Let's see if I understand this now. Long ago, people possibly from Asia and other areas INVADED these lands. Then other people from Europe INVADED these lands and forced the previous invaders to live in ""reservations"". Now, some people (descendants of those European INVADERS) are trying to arrest and deport other INVADERS. The difference? White invaders feel we and only we have the right to determine who can live in the land we ourselves INVADED. Very, very interesting indeed. One long tragic JOKE.",u_H0jwtCcB2pkj,2025-03-02 04:09:57,2025-03-02 05:54:53,0,0,2,378,9950,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tky7G3Qf2uVDUOsa4WqMJ29Ci9,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tky7G3Qf2uVDUOsa4WqMJ29Ci9_r_2tl1Yi56doAKCxJpU4jj4xwKpqp,https://media3.giphy.com/media/v1.Y2lkPTYyOWUzMzY3bHp4bTM5ZXdud2FkYWlmcDQ3b2Q4MXo2bnpnaG40bnk0M2J1c202cSZlcD12MV9naWZzX3NlYXJjaCZjdD1n/puV3X53ZVw3XuMiaTY/giphy.gif,u_LUX6ao69AciY,2025-03-02 04:38:16,2025-03-02 06:01:29,1,1,0,192,48170,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thIOO0tYpMjheyD2uiN1TrqwMG,They should all be locked up for impeding in a police investigation.,u_IILRbia72P8P,2025-02-28 20:57:26,2025-02-28 20:58:57,0,0,0,378,50500,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgnjng9R20xmx4Zbid31zuoACq,Interfering with ICE can get you arrested. I would think they were.,u_C3HU0KC7x8xT,2025-02-28 16:45:22,2025-02-28 16:48:02,0,0,0,377,227750,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tixPrTm17WLU2d71H2RmOeMBiw,You cannot arrest them only citations issued it's not a crime ,u_f3IVCLkuSv69,2025-03-01 11:04:34,2025-03-01 15:09:01,0,0,1,377,10550,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjC9kiJWltUYw33xizZQ8Ng6Px,"These immigrants refuse to leave the country, so they need to be arrested and deported ASAP, these extremist are breaking the law and should be arrested, why are the local police not doing their Job and arrest these extremist, their should be a website to report illegal immigrants whereabouts, USA has had enough Deport Now ",u_3zhoFRzAttJJ,2025-03-01 13:05:47,2025-03-01 15:05:19,0,1,1,376,9530,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tfnfaops5yPdaN3hNffnUv2Pg4,Arrest all of them!,u_wTGXRnQeU8Vy,2025-02-28 08:15:00,2025-02-28 09:13:49,0,3,1,375,4750,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgi5MSQaoaO6sIabusIn71ov3S,"Rollin', rollin', rollin'
Rollin', rollin', rollin'
Rollin', rollin', rollin'
Rollin', rollin', rollin'
Rawhide
Keep rollin', rollin', rollin'
Though the streams are swollen
Keep them doggies rollin'
Rawhide
Through rain and wind and weather
Hell-bent for leather
Wishing my girl was by my side
All the things I'm missin', good vittles, love and kissin'
Are waitin' at the end of my ride
Move 'em on, head 'em up, head 'em up, move 'em on
Move 'em on, head 'em up, rawhide
Cut 'em out, ride 'em in, ride 'em in, cut 'em out
Cut 'em out, ride 'em in rawhide
Keep movin', movin', movin'
Though they're disapproving
Keep them doggies movin'
Rawhide
Don't try to understand 'em
Just rope and throw and brand 'em
Soon we'll be livin' high and wide
My heart's calculating, my true love will be waiting
Be waiting at the end of my ride
Move 'em on, head 'em up, head 'em up, move 'em on
Move 'em on, hhead 'em up, rawhide
Cut 'em out, ride 'em in, ride 'em in, cut 'em out
Cut 'em out, ride 'em in rawhide
Rollin', rollin', rollin'
Rollin', rollin', rollin' (yeah)
Rollin', rollin', rollin' (yeah)
Rollin', rollin', rollin' (yeah)
Rawhide (yeah, yeah, yeah)
Rawhide
",u_AypKqQuaWyUa,2025-02-28 15:58:53,2025-02-28 15:59:43,0,0,0,375,26190,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tisxetdsGoYHRQWPYXUiNW8IJI,Need to start arresting these people for obstruction,u_fstOOLqaU2hZ,2025-03-01 10:27:56,2025-03-01 15:09:35,0,1,1,375,56370,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tiqm1ef02i8GpMM1iHVDVcVngG,Round them up and put them in jail for obstruction of justice and aiding and abetting!!,u_BRLtpZAoSPoQ,2025-03-01 10:09:57,2025-03-01 15:09:49,0,3,4,375,1,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tj6h769covQUxj3iBO9vpv9wyZ,"If it's not illegal, make it illegal. Heck, in some places you can't even flash your headlights to alert others that a speed trap is up ahead.",u_YOdIdcNWxg9S,2025-03-01 12:20:52,2025-03-01 15:05:55,0,1,1,374,149990,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tiZAB74FXLk3HQcBDOEd48xLwj,"Alex, I'll take ""Things Democrats do"" for a thousand....",u_HWFStCT4XRI0,2025-03-01 07:45:09,2025-03-01 15:11:35,0,1,2,374,411600,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg068uvyLh5FQsa3ThnngfqqEa,"Obstruction of Justice. Criminal act. Catch these obstructionists too and put them in jail for aiding and abetting the illegals, who are criminals by definition",u_b6St3vURC6f6,2025-02-28 09:57:11,2025-02-28 10:18:34,0,1,1,374,27180,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tg0tpGJbLTBPpwFbjNvZySlYmP,These people should all be arrested for interupting a federal action.  Some nice time in Guantanamo Bay would be perfect for them. ,u_p4J9HrysYi5W,2025-02-28 10:03:47,2025-02-28 10:03:47,0,0,0,374,245030,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tizOLP9carFFKTtFIhepgPKEu1,"Obviously these fine, upstanding ""volunteers"" are not gainfully employed.",u_IpTLEJnHOpQ1,2025-03-01 11:20:49,2025-03-01 15:08:13,0,0,1,373,77620,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjjUlaOH6S2z4TI0kEbGbzJ6pV,Find those people and have them arrested for treason.,u_iiH75KdxdkuC,2025-03-01 17:39:55,2025-03-01 17:52:26,0,1,0,373,97710,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjLKsYu04P5F6spoqZjXOrAq3j,"Why do liberals bend over backwards to assure that illegal immigrants be allowed to come into, and stay in the United States?",u_c4H3BvOT7bXa,2025-03-01 14:21:15,2025-03-01 19:04:53,0,1,1,373,292560,1
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjLKsYu04P5F6spoqZjXOrAq3j,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tjLKsYu04P5F6spoqZjXOrAq3j_r_2tjtte3haRhf9Z7ig177sXoukb7,"It's mind boggling, really.  ",u_SzHPekeeYhKW,2025-03-01 19:05:27,2025-03-01 20:20:44,1,1,0,402,1410,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgGG9mNSHLdfpgBOcWAQUoxf1v,Arrest them for obstruction of justice or aiding and abetting. Pretty simple stuff really.,u_9628KROJPxqb,2025-02-28 12:10:05,2025-02-28 12:10:26,0,0,0,373,6620,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2thJFLwVvNgCrmq4UYHUNHKLC2K,Is this obstruction of justice?,u_ovroF23OKLe2,2025-02-28 21:04:27,2025-02-28 21:04:57,0,0,0,371,73990,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgPiEHWU5Rr6VQjMmfIdZJnOH0,Magas do realize being here illegally is no more than a speeding ticket violation.  Guess not,u_yyJYRSYMTRET,2025-02-28 13:27:49,2025-02-28 13:28:33,0,0,0,371,4460,2
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgPiEHWU5Rr6VQjMmfIdZJnOH0,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgPiEHWU5Rr6VQjMmfIdZJnOH0_r_2tgRiaNUOJM29uFB9He3q8SIkGI,Liberals do realize we support sending everyone of them home.,u_duDuK1EsXEpH,2025-02-28 13:44:18,2025-02-28 14:27:47,1,2,0,470,45510,0
sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgPiEHWU5Rr6VQjMmfIdZJnOH0,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgPiEHWU5Rr6VQjMmfIdZJnOH0_r_2tgWqCIGk8hEw58jfueRV0O7Yl4,You can't get deported for speeding.,u_crWIrIiNPCtX,2025-02-28 14:26:26,2025-02-28 14:26:27,1,0,0,308,32470,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tlOY5iS0wRgjx5M4CquqfVYBDk,Put them in jail to.,u_9Y0Z3f87eqe4,2025-03-02 07:47:18,2025-03-02 10:41:12,0,1,0,370,3720,0
,sp_Rba9aFpG_dbbb2bf8-cd4f-3654-8dca-15995b2ba7af_c_2tgnbYeAv8zldJV3tF0hlI0S7xt,No they were leaks from Gov. Which should be prosecuted,u_8RAknFKMxsSp,2025-02-28 16:44:16,2025-02-28 16:44:26,0,0,0,369,106210,0
